;original_title;budget;popularity;release_date;revenue;clear_genres
18612;Film About a Woman Who…;0;0.146891;1974-12-11;0.0;Drama
18613;DOS μια ιστορία αγάπης, απ' την ανάποδη;0;0.082658;2011-09-01;0.0;
18614;Prayers for Bobby;0;9.598968;2009-02-27;0.0;Drama, History, TV Movie
18615;Little Criminals;0;0.577649;1995-01-01;0.0;Crime, Drama
18616;Bustin' Down the Door;0;0.004709;2008-07-25;0.0;Documentary
18617;Love Wrecked;0;6.608369;2005-11-01;0.0;Family, Romance
18618;Lumea vazuta de Ion B.;0;0.081059;2009-12-17;0.0;
18619;Territorio comanche;0;0.027563;1997-03-07;0.0;
18620;Father Takes a Wife;0;0.053283;1941-10-03;0.0;Comedy, Romance
18621;A Very Potter Musical;0;1.054258;2009-04-09;0.0;Music, Comedy
18622;A Very Potter Sequel;0;0.471348;2010-07-22;0.0;Music, Comedy
18623;Härmä;0;0.817793;2012-02-17;0.0;Drama
18624;Miss Nobody;0;0.774843;2010-06-10;0.0;Crime, Comedy
18625;Retreat;0;4.774096;2011-10-14;0.0;Drama, Thriller, Horror, Science Fiction
18626;Guy and Madeline on a Park Bench;0;0.433573;2009-04-23;0.0;Drama, Music, Romance
18627;The Great Sinner;0;0.656505;1949-06-29;0.0;Drama
18628;Her Highness and the Bellboy;0;0.716533;1945-11-11;0.0;Comedy, Romance
18629;The Civil War;0;3.431403;1990-09-23;0.0;Documentary
18630;October Baby;0;1.604527;2011-10-30;5355847.0;Drama
18631;Khodorkovsky;0;1.658213;2011-11-17;0.0;Drama, Documentary
18632;Ursul;700000;0.125349;2011-05-06;0.0;Horror, Action, Comedy, Thriller
18633;Live Music;0;0.011529;2009-11-20;0.0;Animation, Music
18634;Ro.Go.Pa.G.;0;0.382572;1963-02-19;0.0;Comedy, Drama
18635;Paris nous appartient;0;0.595496;1961-12-13;0.0;Mystery
18636;Bag of Bones;15000000;2.539238;2011-12-10;0.0;Drama, Horror
18637;Nannerl, la soeur de Mozart;0;1.122997;2010-06-09;0.0;Drama
18638;Seven Days in Utopia;0;1.175587;2011-09-02;0.0;Drama
18639;Les Femmes du 6ème étage;0;3.653474;2010-12-20;0.0;Comedy
18640;One of Our Dinosaurs Is Missing;0;2.233131;1975-07-09;0.0;Action, Adventure, Comedy, Drama, Family, Mystery, Thriller
18641;Mega Shark vs. Crocosaurus;0;7.006573;2010-12-21;0.0;Action, Horror, Science Fiction
18642;Wrong Turn 4: Bloody Beginnings;0;10.039999;2011-10-17;0.0;Horror, Thriller
18643;Moscou sous la neige;0;0.271515;1909-04-09;0.0;Documentary
18644;Mientras duermes;5000000;7.0713;2011-10-14;0.0;Thriller
18645;宗方姉妹;0;0.106001;1950-08-08;0.0;Drama
18646;Arena;10000000;9.965719;2011-10-11;0.0;Action, Thriller, Science Fiction
18647;Mail Order Bride;0;0.650094;1964-03-10;0.0;Comedy, Western
18648;The Satan Bug;0;1.367743;1965-03-26;0.0;Mystery, Science Fiction, Thriller, Crime
18649;Poppy Shakespeare;0;0.592315;2008-03-31;0.0;Drama
18650;Laisve;0;0.908927;2000-10-10;0.0;Drama
18651;Ndeysaan;0;0.003508;2001-09-12;0.0;Drama
18652;I Saw Mommy Kissing Santa Claus;0;1.107049;2002-10-23;0.0;
18653;Red Hill;0;3.320135;2010-11-05;0.0;Action, Thriller, Western
18654;Zone Troopers;0;1.496878;1985-10-01;0.0;Action, Adventure, Science Fiction, War
18655;La Patinoire;0;0.457317;1998-11-01;0.0;Comedy
18656;The Secret Glory;0;0.213018;2001-09-04;0.0;Documentary, Foreign
18657;La Femme qui boit;0;0.187194;2001-03-09;0.0;Drama, Romance
18658;The Prince and the Pauper;0;2.312207;1990-11-16;0.0;Animation, Comedy, Family
18659;La Vie d'une autre;0;1.520283;2012-02-14;0.0;Comedy, Drama, Romance
18660;Une vie de chat;0;3.40682;2010-12-13;309973.0;Animation, Comedy
18661;Le spie vengono dal semifreddo;0;0.592836;1966-11-09;0.0;Action, Comedy, Science Fiction
18662;星を追う子ども;0;5.458619;2011-05-07;0.0;Animation, Adventure, Drama, Fantasy
18663;Gone;0;9.384244;2012-02-23;18100189.0;Drama, Thriller
18664;The Plastic Age;0;0.071666;1925-12-14;0.0;
18665;Courageous;1000000;7.666558;2011-09-30;34522221.0;Drama
18666;Flywheel;0;0.830533;2003-01-01;0.0;Drama, Family
18667;Project X;12000000;9.803023;2012-03-01;100000000.0;Comedy, Crime
18668;The Lorax;70000000;7.689395;2012-03-01;348840316.0;Animation, Family
18669;Darling;0;0.472319;2007-02-09;0.0;Drama
18670;The Big Year;41000000;10.267905;2011-10-13;7448385.0;Comedy
18671;Valehtelija;0;0.059731;1981-02-27;0.0;Comedy, Drama
18672;Kovat Miehet;0;0.312543;1999-01-01;0.0;
18673;Mr. Moto's Last Warning;0;0.838547;1939-01-20;0.0;Action, Thriller, Mystery
18674;Act of Valor;12000000;12.159818;2012-02-24;81272766.0;Action, Thriller, War
18675;Trailer Park Boys;0;2.158798;1999-07-15;0.0;Comedy
18676;Don Quixote;0;0.100463;1933-01-01;0.0;Adventure, Comedy, Drama
18677;Undefeated;0;2.095496;2011-03-13;0.0;Documentary
18678;This Means War;65000000;12.366641;2012-02-14;156974557.0;Action, Comedy, Romance
18679;One A.M.;0;1.472505;1916-08-07;0.0;Comedy
18680;The Cure;0;1.472339;1917-04-16;0.0;Comedy
18681;The Bank;0;0.955414;1915-08-09;0.0;Comedy
18682;A Night Out;0;0.403987;1915-02-15;0.0;Comedy
18683;The Earth Dies Screaming;0;0.478936;1964-10-14;0.0;Horror, Science Fiction
18684;The Dark Side of the Sun;0;4.697126;1988-12-21;0.0;Drama, Romance
18685;John Carter;260000000;14.670353;2012-03-07;284139100.0;Action, Adventure, Science Fiction
18686;Säilöttyjä unelmia;0;0.043575;2012-01-25;0.0;Documentary
18687;Sunnyside;0;1.105613;1919-06-15;0.0;Comedy
18688;Die Fremde;0;2.356342;2010-02-13;0.0;Drama, Family
18689;Genius Within: The Inner Life of Glenn Gould;0;0.146422;2009-09-13;166770.0;Documentary, Music
18690;Great Directors;0;0.218364;2010-07-02;0.0;Documentary
18691;Something Big;0;0.277669;1971-11-19;0.0;Western, Comedy
18692;The Take;0;0.645963;1974-05-01;0.0;Action, Thriller, Documentary
18693;Queen: Days of Our Lives;0;2.129679;2011-05-29;0.0;Documentary, Music
18694;Police;0;1.657657;1916-05-27;0.0;Comedy
18695;Behind the Screen;0;1.097877;1916-11-13;0.0;Comedy, Romance
18696;Easy Street;0;1.795202;1917-01-22;0.0;Comedy
18697;The Art of Flight;0;3.128824;2011-09-08;0.0;Adventure, Documentary
18698;Starbuck;0;5.79967;2011-01-01;0.0;Comedy
18699;Forks Over Knives;0;3.089226;2011-05-06;664747.0;Documentary
18700;Dezertir;0;0.115836;1933-09-18;0.0;
18701;Nebo iznad krajolika;0;0.044619;2006-03-15;0.0;Comedy
18702;実録・連合赤軍 あさま山荘への道程;2391200;1.20049;2007-08-26;0.0;Drama, Foreign, Thriller
18703;Goon;0;8.817924;2012-01-06;6483963.0;Comedy
18704;Žena s krajolikom;0;8e-06;1976-12-31;0.0;Drama
18705;Babi buta yang ingin terbang;0;0.040236;2008-05-18;0.0;Drama
18706;¡Qué hacer!;0;0.076219;1970-01-01;0.0;Drama
18707;La cara oculta;0;9.412493;2011-09-16;0.0;Thriller, Mystery
18708;600 kilos d'or pur;0;0.919874;2010-03-07;0.0;Adventure
18709;Eye of the Devil;0;4.760853;1966-07-01;0.0;Crime, Horror, Mystery
18710;Listen to Your Heart;0;2.984894;2010-08-14;0.0;Drama, Music, Romance
18711;Dead on Time;0;1.1e-05;1983-01-01;0.0;
18712;ペイル・コクーン;0;1.437723;2006-01-18;0.0;Animation, Science Fiction
18713;The Awakening;4798235;9.336568;2011-08-17;209696.0;Horror, Thriller
18714;La Rafle;20000000;6.951496;2010-03-10;0.0;Drama, History, War
18715;Miral;0;4.435032;2010-10-01;852336.0;Drama
18716;Princess of Mars;0;0.886139;2009-12-29;0.0;Fantasy, Science Fiction, War
18717;Like Water;325;0.621056;2011-10-06;0.0;Documentary
18718;センコロール;0;1.05118;2009-08-22;0.0;Animation, Science Fiction
18719;Game Change;0;12.844171;2012-03-09;0.0;TV Movie, Drama, History
18720;Kill by Inches;0;0.003174;1999-09-12;0.0;
18721;The Ledge;10000000;4.883085;2011-05-06;610986.0;Drama, Thriller
18722;Be-seu-teu-sel-leo;0;1.289258;2010-04-15;0.0;Horror, Thriller, Mystery, Foreign
18723;21 Jump Street;42000000;11.250764;2012-03-12;201585328.0;Action, Comedy, Crime
18724;Jeff, Who Lives at Home;10000000;5.872794;2011-09-13;4417580.0;Drama, Comedy
18725;Blackballed: The Bobby Dukes Story;0;0.766839;2004-01-01;0.0;Comedy
18726;Adventures of Captain Marvel;0;0.164738;1941-03-28;0.0;Fantasy, Action, Science Fiction, Family
18727;Captain Midnight;0;0.011161;1942-02-15;0.0;Adventure, Action
18728;Harmagedon - Erään maailman loppu;0;0.014956;1986-03-28;0.0;
18729;City of Fear;0;0.304594;1959-02-01;0.0;Drama, Thriller
18730;Treed Murray;0;0.521044;2001-09-13;0.0;Thriller
18731;Satan Never Sleeps;0;0.670369;1962-03-23;0.0;Drama
18732;SOS Coast Guard;0;0.707991;1937-08-28;0.0;Action
18733;Yes or No: อยากรัก ก็รักเลย;0;1.316925;2010-12-16;0.0;Comedy, Romance
18734;Blind;0;1.826986;2011-08-10;0.0;Thriller
18735;Lockout;20000000;8.772263;2012-04-12;32204030.0;Action, Thriller, Science Fiction
18736;김복남 살인사건의 전말;700000;6.375628;2010-08-19;0.0;Thriller, Crime, Drama, Horror
18737;Lucky;0;8.954166;2011-07-15;0.0;Comedy, Romance
18738;Resurrect Dead: The Mystery of the Toynbee Tiles;0;1.538625;2011-08-01;0.0;Documentary
18739;A Lonely Place to Die;4000000;6.780752;2011-04-09;25345000.0;Adventure, Action, Thriller, Crime
18740;Caltiki il mostro immortale;0;0.544324;1959-08-07;0.0;Thriller, Adventure, Science Fiction, Horror
18741;Snowtown;0;5.322953;2011-05-16;8452.0;Crime, Drama, Horror, Thriller
18742;Space Battleship Yamato;12000000;5.23198;2010-12-01;11212294.0;Science Fiction
18743;Nothing Lasts Forever;0;0.626202;1984-09-06;0.0;Science Fiction, Comedy, Fantasy
18744;Zero Bridge;0;0.042815;2011-02-16;0.0;Drama
18745;The Bleeding;7000000;0.653979;2009-11-02;0.0;Action, Horror, Thriller
18746;Wreckers;0;1.237533;2011-12-16;0.0;Drama
18747;Fat Head;0;0.729334;2009-02-03;0.0;Documentary
18748;Public Housing;0;0.321714;1997-06-02;0.0;Documentary
18749;دونده;0;0.000578;1984-01-01;0.0;Drama
18750;Last Exit;0;0.002353;2003-10-11;0.0;Crime, Drama, Thriller
18751;Verbo;0;1.241674;2011-11-04;0.0;Fantasy, Drama, Adventure
18752;The Frankenstein Syndrome;0;2.219179;2010-10-01;0.0;Horror, Science Fiction
18753;Mille Mois;0;0.252078;2003-10-01;0.0;Drama
18754;La Nación Clandestina;0;0.075867;1989-01-01;0.0;Drama
18755;Män kan inte våldtas;0;0.563926;1978-02-24;0.0;Drama, Crime
18756;Passione d'amore;0;0.842088;1981-09-16;0.0;Drama
18757;!Women Art Revolution;0;0.077485;2010-01-01;0.0;Documentary
18758;Casa De Mi Padre;0;5.00162;2012-03-15;0.0;Comedy, Western
18759;Corman's World: Exploits of a Hollywood Rebel;0;3.784339;2011-01-21;0.0;Documentary
18760;Re dai yu;0;0.094572;1995-08-01;0.0;Comedy, Drama
18761;Prom Queen: The Marc Hall Story;0;0.189572;2004-06-01;0.0;Comedy, Drama
18762;Evolver;0;1.64424;1994-12-31;0.0;Action, Horror, Science Fiction
18763;Listy do M.;0;1.805839;2011-11-11;0.0;Comedy, Romance
18764;Dragon Age: Redemption;0;0.270341;2011-10-11;0.0;
18765;Jiro Dreams of Sushi;0;7.789413;2011-06-11;2550508.0;Documentary
18766;Damsels in Distress;0;5.910385;2012-04-06;0.0;Comedy, Romance
18767;A Skin Too Few: The Days of Nick Drake;0;0.766082;2002-04-19;0.0;Documentary, Music
18768;Ren pi deng long;0;0.844967;1982-07-14;0.0;Action, Horror
18769;Pageant;0;0.404649;2008-12-26;0.0;Documentary
18770;A Warm December;0;0.076367;1973-05-23;0.0;Drama, Romance
18771;Brúðguminn;0;0.726311;2008-01-18;0.0;Drama, Foreign
18772;Salmon Fishing in the Yemen;5000000;6.753328;2011-09-10;34564651.0;Drama
18773;Hotel;0;1.750965;1967-01-19;0.0;Drama
18774;東のエデン 劇場版I The King of Eden;0;1.346965;2009-11-28;0.0;Animation, Drama, Mystery, Science Fiction
18775;東のエデン 劇場版 II Paradise Lost;0;0.694959;2010-08-04;0.0;Animation, Mystery
18776;Saving Face;0;0.475948;2012-03-08;0.0;Crime, Documentary
18777;連合艦隊司令長官 山本五十六;0;0.377774;1968-08-13;0.0;War, Drama
18778;Meeting Evil;0;3.554939;2012-05-03;525.0;Crime, Drama, Mystery, Thriller
18779;Wrath of the Titans;150000000;7.739904;2012-03-27;301000000.0;Adventure
18780;Bending The Rules;0;10.518;2012-03-09;0.0;Action, Drama
18781;Seitsemän veljestä;0;0.001788;1939-09-30;0.0;
18782;Paan Singh Tomar;0;1.422854;2012-03-02;0.0;Crime, Drama
18783;L'orribile segreto del Dr. Hichcock;0;0.184277;1962-01-01;0.0;Horror
18784;Detachment;0;4.179477;2011-04-24;72689.0;Drama
18785;Four Sided Triangle;0;1.211299;1953-06-15;0.0;Fantasy, Science Fiction, Romance
18786;The Incredible Hulk Returns;0;1.92429;1988-02-21;0.0;Action, Drama, Adventure
18787;Answers to Nothing;0;0.719529;2011-12-02;0.0;Drama, Thriller, Mystery
18788;4:44 Last Day on Earth;0;7.716763;2011-09-07;17801.0;Drama, Fantasy, Science Fiction, Thriller
18789;Iron Sky;7500000;19.561767;2012-03-10;8135031.0;Action, Comedy, Science Fiction
18790;Lo spettro;0;0.385836;1963-03-30;0.0;Horror, Thriller
18791;Absentia;70000;4.54174;2011-03-03;0.0;Mystery, Horror, Thriller
18792;There's Something Wrong with Aunt Diane;0;1.03959;2011-07-25;0.0;Documentary
18793;American Reunion;50000000;8.10609;2012-04-04;234989584.0;Comedy
18794;Ticked-Off Trannies with Knives;0;0.295864;2010-10-15;0.0;Horror
18795;Serbuan maut;1100000;10.528833;2011-09-08;4105187.0;Action, Thriller, Crime
18796;The Cabin in the Woods;30000000;14.811958;2012-04-12;66486080.0;Horror, Thriller
18797;La délicatesse;0;5.96903;2011-12-20;9696204.0;Drama, Comedy, Romance
18798;God Bless America;0;10.00161;2011-09-09;122550.0;Comedy, Drama
18799;The Desert of Forbidden Art;0;0.093639;2011-03-18;0.0;History, Documentary
18800;The Wayshower;0;0.328428;2011-04-10;0.0;Drama
18801;Frankenstein;0;1.659883;1910-03-18;0.0;Horror, Science Fiction
18802;Matir moina;0;0.591562;2002-11-08;0.0;Drama, Foreign
18803;المخدوعون;0;0.016023;1973-07-01;0.0;Drama
18804;Les émotifs anonymes;0;10.243224;2010-12-22;0.0;Drama, Comedy, Romance
18805;Tuntematon emäntä;0;0.017455;2011-02-04;0.0;Documentary
18806;Popatopolis;250000;0.81335;2009-06-10;0.0;Documentary
18807;The Gamma People;0;0.155576;1956-12-01;0.0;Science Fiction, Horror, Comedy
18808;I criminali della galassia;0;0.987971;1965-01-01;0.0;Science Fiction
18809;Yumurta;0;0.735263;2007-11-09;0.0;Drama
18810;Apa khabar orang kampung;0;0.038824;2007-01-01;0.0;Documentary
18811;Das Lied in mir;0;0.365128;2010-09-03;0.0;Drama, Foreign
18812;Genesis;0;0.830977;1998-01-01;0.0;Drama, Horror, Romance, Foreign
18813;The Big Night;0;1.017716;1951-11-13;0.0;Drama, Thriller
18814;हाउसफुल २;0;1.047079;2012-04-05;0.0;Drama, Comedy, Romance
18815;Agent Vinod;0;1.20962;2012-03-23;0.0;Action, Foreign
18816;After;0;0.396803;2009-10-23;0.0;Drama
18817;Duhul aurului;0;0.066819;1974-10-27;0.0;Drama
18818;הערת שוליים;0;2.737615;2011-05-25;0.0;Drama, Comedy
18819;Café de Flore;0;11.102969;2011-11-17;0.0;Drama, Romance
18820;L!fe Happens;930000;10.114319;2011-06-18;30905.0;Comedy
18821;Midnight Movie;0;1.61398;2008-10-24;0.0;Horror
18822;Ollie Hopnoodle's Haven of Bliss;0;0.016421;1988-08-05;0.0;
18823;La casa muda;6000;2.266539;2010-08-25;0.0;Drama, Horror, Mystery, Thriller
18824;Silent House;2000000;10.239941;2011-01-21;13101672.0;Horror, Mystery
18825;Wild About Harry;0;0.705208;2000-12-31;0.0;Comedy, Romance, Drama
18826;Keeping the Promise;0;0.342396;1997-01-05;0.0;Drama
18827;Helsinki Napoli - All Night Long;0;0.002001;1987-11-13;0.0;Crime, Comedy
18828;The Three Stooges;30000000;13.371056;2012-04-13;54819301.0;Comedy
18829;The Raven;26000000;7.254242;2012-03-09;29657751.0;Crime, Thriller, Mystery
18830;The Ballad of Nessie;0;1.527842;2011-04-13;0.0;Animation, Family, Fantasy
18831;The Big Bang;17000000;2.608546;2011-01-17;0.0;Action, Mystery, Thriller
18832;Mirror Mirror;85000000;14.170183;2012-03-15;183018522.0;Adventure, Fantasy, Drama, Comedy, Science Fiction, Family
18833;Battleship;209000000;13.106966;2012-04-11;303025485.0;Thriller, Action, Adventure, Science Fiction
18834;Notre jour viendra;4500000;5.208243;2010-09-15;0.0;Drama, Comedy
18835;Louis Theroux: America's Most Hated Family in Crisis;0;1.64978;2011-04-03;0.0;Documentary
18836;噂の女;0;1.338043;1954-06-20;0.0;Romance, Drama
18837;Appropriate Adult;0;0.989832;2011-09-03;0.0;
18838;Terraferma;0;6.771605;2011-09-07;0.0;Drama
18839;Madhouse;0;2.243631;1974-03-01;0.0;Crime, Horror, Mystery, Thriller
18840;Un amour de jeunesse;4500000;3.00927;2011-07-04;0.0;Drama, Romance
18841;The Best Exotic Marigold Hotel;10000000;9.23046;2011-11-28;136836156.0;Drama, Comedy
18842;Rush: Beyond the Lighted Stage;0;0.835435;2010-06-29;0.0;Documentary, Music
18843;Stand van de sterren;0;0.49163;2011-03-03;0.0;Documentary, History
18844;The Second Time Around;0;0.038223;1961-12-22;0.0;Western, Family
18845;Crime After Crime;0;0.235518;2011-07-01;58840.0;Documentary, Crime
18846;Black Pond;0;0.635191;2011-11-11;0.0;Comedy
18847;Diciotto anni dopo;0;0.500427;2010-07-04;0.0;Comedy
18848;Kongen av Bastøy;10000000;4.167899;2010-12-16;0.0;Drama, Action
18849;Twelve;0;6.782478;2010-07-30;0.0;Thriller, Drama, Action, Crime
18850;Sharpay's Fabulous Adventure;0;14.129281;2011-04-19;0.0;Family, Music
18851;The Cartoonist: Jeff Smith, BONE and the Changing Face of Comics;0;0.00737;2009-05-22;0.0;Documentary
18852;Comic-Con Episode IV: A Fan's Hope;0;2.728108;2011-09-10;0.0;Documentary
18853;Rundskop;2000000;4.666232;2011-02-02;0.0;Crime, Drama
18854;Le Crabe-Tambour;0;0.780497;1977-11-09;0.0;Drama, War
18855;Bully;1100000;2.599768;2011-04-23;0.0;Drama, Documentary
18856;Hamill;0;1.282498;2010-10-26;0.0;Drama, Comedy
18857;Uncovered;0;1.596275;1995-01-04;0.0;Thriller
18858;The Chance of a Lifetime;0;0.044321;1943-10-26;0.0;Crime, Drama, Mystery
18859;지옥화;0;0.429134;1958-04-19;0.0;Crime, Drama
18860;Белые горы;0;0.051215;1964-01-01;0.0;Drama
18861;Hysteria;0;14.331454;2011-06-06;9504139.0;Comedy, Romance
18862;Cold Storage;0;0.105417;2009-05-01;0.0;Horror, Thriller
18863;Listen to Britain;0;0.513932;1942-04-01;0.0;Documentary
18864;Les maîtres fous;0;0.344463;1955-08-24;0.0;Documentary
18865;Dante's Inferno: An Animated Epic;0;13.157995;2010-02-09;0.0;Action, Adventure, Animation, Horror
18866;The Bleeding House;0;1.732076;2011-04-20;0.0;Horror, Thriller, Mystery, Drama
18867;Bariera;0;0.393275;1966-11-18;0.0;
18868;Crazy Sexy Cancer;0;0.041164;2007-03-11;0.0;Documentary
18869;Aakrosh;0;0.405492;2010-10-01;0.0;Action
18870;Devil's Diary;0;1.381287;2007-09-22;0.0;Drama, Horror
18871;¡Alambrista!;0;0.435052;1977-10-16;0.0;Drama
18872;Androcles and the Lion;0;0.186005;1952-12-01;0.0;Comedy
18873;Σούπερ Δημήτριος;0;1.362725;2011-11-05;0.0;
18874;Naked Ambition: An R Rated Look at an X Rated Industry;230;1.369933;2009-04-30;0.0;Documentary
18875;Don't Eat the Pictures: Sesame Street at the Metropolitan Museum of Art;0;0.000559;1983-11-16;0.0;Fantasy, Family
18876;The Atomic Submarine;0;0.459754;1959-11-29;0.0;Science Fiction, Thriller
18877;The Baron of Arizona;0;0.869231;1950-03-04;0.0;History, Western, Drama, Romance
18878;The Five-Year Engagement;30000000;12.84554;2012-04-27;53909751.0;Comedy
18879;The White Darkness;0;0.143995;2002-09-07;0.0;History, Documentary
18880;Ikarie XB-1;0;1.408341;1963-07-26;0.0;Science Fiction
18881;Muži v naději;0;1.517652;2011-08-25;0.0;Romance, Comedy
18882;Spud;5000000;1.539813;2010-12-03;0.0;Comedy, Drama
18883;黒い太陽;0;0.115232;1964-04-18;0.0;
18884;L'Assassin habite au 21;0;1.252491;1942-08-07;0.0;Thriller, Crime, Mystery
18885;Judgment in Berlin;0;0.542289;1988-01-01;0.0;Drama
18886;Elsewhere;500000;12.239661;2009-01-15;0.0;Crime, Drama, Thriller
18887;The Marc Pease Experience;0;6.236016;2009-08-21;0.0;Comedy
18888;Buried Alive II;0;0.506741;1997-10-01;0.0;Horror, Thriller
18889;One Body Too Many;0;0.521866;1944-11-24;0.0;Comedy, Mystery, Thriller
18890;Slim Carter;0;0.001346;1957-11-01;0.0;Comedy, Western
18891;In The Hands Of The Gods;0;0.093773;2007-09-14;0.0;Documentary, Foreign
18892;The Catechism Cataclysm;0;0.315696;2011-10-19;0.0;Comedy
18893;The Devil's Rock;0;4.422049;2011-07-08;0.0;Fantasy, Horror, Thriller, War
18894;Think Like a Man;12000000;5.264551;2012-04-16;96070507.0;Comedy, Romance
18895;The Lucky One;25000000;7.740762;2012-04-19;99357138.0;Drama, Romance
18896;Diverted;0;0.594784;2009-03-08;0.0;Drama
18897;The First Texan;0;0.512685;1956-06-29;0.0;History, Western
18898;Good-bye, My Lady;0;1.037593;1956-05-12;0.0;Drama
18899;Chosin;0;0.041185;2010-09-10;0.0;History, Documentary, Drama, War
18900;Nob Hill;0;0.966719;1945-06-13;0.0;Drama, Music
18901;Bride Flight;6400000;2.065753;2008-10-15;2556911.0;Drama
18902;Chained for Life;0;0.54733;1952-01-01;0.0;Drama
18903;The Scarlet Letter;0;0.193441;1979-04-02;0.0;TV Movie, Drama
18904;If a Tree Falls: A Story of the Earth Liberation Front;0;0.977799;2011-06-22;0.0;Documentary, Crime, History
18905;The Greening of Whitney Brown;0;0.710603;2011-11-10;0.0;Adventure, Drama, Family
18906;Safe;30000000;8.234382;2012-04-16;40346186.0;Action, Crime, Thriller
18907;海灘的一天;0;0.076776;1983-04-11;0.0;Drama
18908;Hamlet;0;1.682371;2009-12-26;0.0;Drama
18909;La fée;0;1.2922;2011-05-11;0.0;Comedy, Drama
18910;Diaries Notes and Sketches;0;0.397825;1969-12-01;0.0;Documentary
18911;Bayaning 3rd World;0;0.147723;2000-02-16;0.0;Drama, History
18912;Kept Husbands;0;0.122458;1931-02-22;0.0;Drama
18913;The Swell Season;0;0.62378;2011-04-22;0.0;Documentary, Music, Romance
18914;Ella Lola, a la Trilby;0;0.055116;1898-01-01;0.0;
18915;Guilty Hands;0;0.304974;1931-08-22;0.0;Crime, Drama
18916;L'outremangeur;0;0.550466;2002-09-10;0.0;Crime, Drama
18917;Jumping the Broom;6600000;2.664211;2011-05-06;37710610.0;Comedy
18918;水で書かれた物語;0;0.370132;1965-11-23;0.0;Drama
